지표연도,시도,시군구,지표명,분모(명),분자(명),지표값(퍼센트)
2016,광주광역시,서구,고혈압의료이용률,235685,39946,16.95
2016,광주광역시,남구,고혈압의료이용률,173255,33990,19.62
2016,광주광역시,북구,고혈압의료이용률,349990,61848,17.67
2016,광주광역시,광산구,고혈압의료이용률,293470,42413,14.45
2016,대전광역시,동구,고혈압의료이용률,192344,43755,22.75
2016,대전광역시,중구,고혈압의료이용률,204380,45453,22.24
2016,대전광역시,서구,고혈압의료이용률,380688,66219,17.39
2016,대전광역시,유성구,고혈압의료이용률,247764,36385,14.69
2016,대전광역시,대덕구,고혈압의료이용률,156981,32562,20.74
2016,울산광역시,중구,고혈압의료이용률,196536,35582,18.1
2016,울산광역시,남구,고혈압의료이용률,275480,45278,16.44
2016,울산광역시,동구,고혈압의료이용률,140512,24593,17.5
2016,울산광역시,북구,고혈압의료이용률,145500,21456,14.75
2016,울산광역시,울주군,고혈압의료이용률,178794,33432,18.7
2016,세종특별자치시,세종특별자치시,고혈압의료이용률,156047,28463,18.24
2016,경기도,수원시장안구,고혈압의료이용률,236687,42181,17.82
2016,경기도,수원시권선구,고혈압의료이용률,280625,47818,17.04
2016,경기도,수원시팔달구,고혈압의료이용률,173274,33026,19.06
2016,경기도,수원시영통구,고혈압의료이용률,252992,32074,12.68
2016,경기도,성남시수정구,고혈압의료이용률,188060,37285,19.83
2016,경기도,성남시중원구,고혈압의료이용률,206273,41343,20.04
2016,경기도,성남시분당구,고혈압의료이용률,389989,60802,15.59
2016,경기도,의정부시,고혈압의료이용률,340655,72945,21.41
2016,경기도,안양시만안구,고혈압의료이용률,204640,41330,20.2
2016,경기도,안양시동안구,고혈압의료이용률,274023,46725,17.05
2016,경기도,부천시원미구,고혈압의료이용률,361474,63982,17.7
2016,경기도,부천시소사구,고혈압의료이용률,184738,37273,20.18
2016,경기도,부천시오정구,고혈압의료이용률,150292,31001,20.63
2016,경기도,광명시,고혈압의료이용률,273170,50939,18.65
2016,경기도,평택시,고혈압의료이용률,359038,71847,20.01
2016,경기도,동두천시,고혈압의료이용률,74848,18936,25.3
2016,경기도,안산시상록구,고혈압의료이용률,304918,53258,17.47
2016,경기도,안산시단원구,고혈압의료이용률,281970,45486,16.13
2016,경기도,고양시덕양구,고혈압의료이용률,347811,72050,20.72
2016,경기도,고양시일산동구,고혈압의료이용률,227754,39733,17.45
2016,경기도,고양시일산서구,고혈압의료이용률,231986,42233,18.2
2016,경기도,과천시,고혈압의료이용률,53782,8646,16.08
2016,경기도,구리시,고혈압의료이용률,147443,28534,19.35
2016,경기도,남양주시,고혈압의료이용률,502011,100926,20.1
2016,경기도,오산시,고혈압의료이용률,160735,25605,15.93
2016,경기도,시흥시,고혈압의료이용률,332188,57003,17.16
2016,경기도,군포시,고혈압의료이용률,229694,40758,17.74
2016,경기도,의왕시,고혈압의료이용률,125181,23268,18.59
2016,경기도,하남시,고혈압의료이용률,132862,27351,20.59
2016,경기도,용인시처인구,고혈압의료이용률,178431,37119,20.8
2016,경기도,용인시기흥구,고혈압의료이용률,305466,51145,16.74
2016,경기도,용인시수지구,고혈압의료이용률,257846,42813,16.6
2016,경기도,파주시,고혈압의료이용률,324845,66706,20.53
2016,경기도,이천시,고혈압의료이용률,160189,34460,21.51
2016,경기도,안성시,고혈압의료이용률,148990,32738,21.97
2016,경기도,김포시,고혈압의료이용률,279242,54203,19.41
2016,경기도,화성시,고혈압의료이용률,464010,74274,16.01
2016,경기도,광주시,고혈압의료이용률,253913,49323,19.43
2016,경기도,양주시,고혈압의료이용률,158735,35595,22.42
2016,경기도,포천시,고혈압의료이용률,129763,32459,25.01
2016,경기도,여주시,고혈압의료이용률,90858,23430,25.79
2016,경기도,연천군,고혈압의료이용률,34033,10699,31.44
2016,경기도,가평군,고혈압의료이용률,50516,14840,29.38
2016,경기도,양평군,고혈압의료이용률,88198,24340,27.6
2016,강원도,춘천시,고혈압의료이용률,215313,51204,23.78
2016,강원도,원주시,고혈압의료이용률,256356,55278,21.56
2016,강원도,강릉시,고혈압의료이용률,171465,47042,27.44
2016,강원도,동해시,고혈압의료이용률,70514,20501,29.07
2016,강원도,태백시,고혈압의료이용률,37977,9900,26.07
2016,강원도,속초시,고혈압의료이용률,63290,17501,27.65
2016,강원도,삼척시,고혈압의료이용률,58116,17421,29.98
2016,강원도,홍천군,고혈압의료이용률,55097,16442,29.84
2016,강원도,횡성군,고혈압의료이용률,38234,11440,29.92
2016,강원도,영월군,고혈압의료이용률,33704,10817,32.09
2016,강원도,평창군,고혈압의료이용률,36766,11245,30.59
2016,강원도,정선군,고혈압의료이용률,32691,9452,28.91
2016,강원도,철원군,고혈압의료이용률,33381,9646,28.9
2016,강원도,화천군,고혈압의료이용률,16320,5206,31.9
2016,강원도,양구군,고혈압의료이용률,15361,4422,28.79
2016,강원도,인제군,고혈압의료이용률,22118,6205,28.05
2016,강원도,고성군,고혈압의료이용률,23779,8192,34.45
2016,강원도,양양군,고혈압의료이용률,22778,7562,33.2
2016,충청북도,청주시상당구,고혈압의료이용률,137243,28118,20.49
2016,충청북도,청주시서원구,고혈압의료이용률,170822,31801,18.62
2016,충청북도,청주시흥덕구,고혈압의료이용률,197961,33071,16.71
2016,충청북도,청주시청원구,고혈압의료이용률,140012,25011,17.86
2016,충청북도,충주시,고혈압의료이용률,167647,43162,25.75
2016,충청북도,제천시,고혈압의료이용률,110926,28545,25.73
2016,충청북도,보은군,고혈압의료이용률,29435,9628,32.71
2016,충청북도,옥천군,고혈압의료이용률,44221,13101,29.63
2016,충청북도,영동군,고혈압의료이용률,42565,12850,30.19
2016,충청북도,증평군,고혈압의료이용률,27947,6394,22.88
2016,충청북도,진천군,고혈압의료이용률,58705,12967,22.09
2016,충청북도,괴산군,고혈압의료이용률,34073,10846,31.83
2016,충청북도,음성군,고혈압의료이용률,85338,19829,23.24
2016,충청북도,단양군,고혈압의료이용률,26107,8119,31.1
2016,충청남도,천안시동남구,고혈압의료이용률,209355,40100,19.15
2016,충청남도,천안시서북구,고혈압의료이용률,269213,41077,15.26
2016,충청남도,공주시,고혈압의료이용률,92881,24815,26.72
2016,충청남도,보령시,고혈압의료이용률,86852,24388,28.08
2016,충청남도,아산시,고혈압의료이용률,235640,45110,19.14
2016,충청남도,서산시,고혈압의료이용률,132874,31698,23.86
2016,충청남도,논산시,고혈압의료이용률,101183,29047,28.71
2016,충청남도,계룡시,고혈압의료이용률,22761,4600,20.21
2016,충청남도,당진시,고혈압의료이용률,134293,31025,23.1
2016,충청남도,금산군,고혈압의료이용률,46552,13777,29.59
2016,충청남도,부여군,고혈압의료이용률,60636,19804,32.66
2016,충청남도,서천군,고혈압의료이용률,48728,16610,34.09
2016,충청남도,청양군,고혈압의료이용률,28082,9438,33.61
2016,충청남도,홍성군,고혈압의료이용률,77612,21617,27.85
2016,충청남도,예산군,고혈압의료이용률,71927,21383,29.73
2016,충청남도,태안군,고혈압의료이용률,53772,16782,31.21
2016,전라북도,전주시완산구,고혈압의료이용률,283513,55247,19.49
2016,전라북도,전주시덕진구,고혈압의료이용률,221725,42541,19.19
2016,전라북도,군산시,고혈압의료이용률,219724,51789,23.57
2016,전라북도,익산시,고혈압의료이용률,240497,58781,24.44
2016,전라북도,정읍시,고혈압의료이용률,95241,27349,28.72
2016,전라북도,남원시,고혈압의료이용률,69327,18708,26.99
2016,전라북도,김제시,고혈압의료이용률,75510,24091,31.9
2016,전라북도,완주군,고혈압의료이용률,76682,19418,25.32
2016,전라북도,진안군,고혈압의료이용률,22238,7169,32.24
2016,전라북도,무주군,고혈압의료이용률,21392,6458,30.19
2016,전라북도,장수군,고혈압의료이용률,19753,5927,30.01
2016,전라북도,임실군,고혈압의료이용률,25680,7973,31.05
2016,전라북도,순창군,고혈압의료이용률,25554,7768,30.4
2016,전라북도,고창군,고혈압의료이용률,50586,15241,30.13
2016,전라북도,부안군,고혈압의료이용률,48054,16379,34.08
2016,전라남도,목포시,고혈압의료이용률,183373,38716,21.11
2016,전라남도,여수시,고혈압의료이용률,232413,51316,22.08
2016,전라남도,순천시,고혈압의료이용률,216138,40900,18.92
2016,전라남도,나주시,고혈압의료이용률,81881,20815,25.42
2016,전라남도,광양시,고혈압의료이용률,118223,20968,17.74
2016,전라남도,담양군,고혈압의료이용률,39833,11619,29.17
2016,전라남도,곡성군,고혈압의료이용률,26439,7883,29.82
2016,전라남도,구례군,고혈압의료이용률,23179,7146,30.83
2016,전라남도,고흥군,고혈압의료이용률,59781,21313,35.65
2016,전라남도,보성군,고혈압의료이용률,38489,12783,33.21
2016,전라남도,화순군,고혈압의료이용률,53743,13542,25.2
2016,전라남도,장흥군,고혈압의료이용률,36705,10751,29.29
2016,전라남도,강진군,고혈압의료이용률,32387,10573,32.65
2016,전라남도,해남군,고혈압의료이용률,63344,18786,29.66
2016,전라남도,영암군,고혈압의료이용률,51448,12413,24.13
2016,전라남도,무안군,고혈압의료이용률,64327,14968,23.27
2016,전라남도,함평군,고혈압의료이용률,29940,9704,32.41
2016,전라남도,영광군,고혈압의료이용률,46518,13229,28.44
2016,전라남도,장성군,고혈압의료이용률,37190,11258,30.27
2016,전라남도,완도군,고혈압의료이용률,44752,14424,32.23
2016,전라남도,진도군,고혈압의료이용률,27288,9785,35.86
2016,전라남도,신안군,고혈압의료이용률,38111,12456,32.68
2016,경상북도,포항시남구,고혈압의료이용률,194361,40746,20.96
2016,경상북도,포항시북구,고혈압의료이용률,216656,44323,20.46
2016,경상북도,경주시,고혈압의료이용률,218336,51996,23.81
2016,경상북도,김천시,고혈압의료이용률,115410,28235,24.46
2016,경상북도,안동시,고혈압의료이용률,137777,31744,23.04
2016,경상북도,구미시,고혈압의료이용률,321968,45917,14.26
2016,경상북도,영주시,고혈압의료이용률,90175,22396,24.84
2016,경상북도,영천시,고혈압의료이용률,86522,23500,27.16
2016,경상북도,상주시,고혈압의료이용률,85922,24535,28.55
2016,경상북도,문경시,고혈압의료이용률,62642,17791,28.4
2016,경상북도,경산시,고혈압의료이용률,208735,39993,19.16
2016,경상북도,군위군,고혈압의료이용률,21878,6860,31.36
2016,경상북도,의성군,고혈압의료이용률,48734,16785,34.44
2016,경상북도,청송군,고혈압의료이용률,23251,7664,32.96
2016,경상북도,영양군,고혈압의료이용률,15501,4662,30.08
2016,경상북도,영덕군,고혈압의료이용률,34068,11223,32.94
2016,경상북도,청도군,고혈압의료이용률,39001,12413,31.83
2016,경상북도,고령군,고혈압의료이용률,30853,8201,26.58
2016,경상북도,성주군,고혈압의료이용률,40089,10357,25.84
2016,경상북도,칠곡군,고혈압의료이용률,97252,17645,18.14
2016,경상북도,예천군,고혈압의료이용률,37879,11512,30.39
2016,경상북도,봉화군,고혈압의료이용률,28982,8561,29.54
2016,경상북도,울진군,고혈압의료이용률,43094,13010,30.19
2016,경상북도,울릉군,고혈압의료이용률,8599,2346,27.28
2016,경상남도,창원시 의창구,고혈압의료이용률,204429,33610,16.44
2016,경상남도,창원시 성산구,고혈압의료이용률,183116,23627,12.9
2016,경상남도,창원시 마산합포구,고혈압의료이용률,149471,32506,21.75
2016,경상남도,창원시 마산회원구,고혈압의료이용률,170327,32915,19.32
2016,경상남도,창원시 진해구,고혈압의료이용률,127524,23773,18.64
2016,경상남도,진주시,고혈압의료이용률,270625,51010,18.85
2016,경상남도,통영시,고혈압의료이용률,112498,25238,22.43
2016,경상남도,사천시,고혈압의료이용률,92440,21134,22.86
2016,경상남도,김해시,고혈압의료이용률,412653,64108,15.54
2016,경상남도,밀양시,고혈압의료이용률,91352,23668,25.91
2016,경상남도,거제시,고혈압의료이용률,199762,32243,16.14
2016,경상남도,양산시,고혈압의료이용률,238126,42944,18.03
2016,경상남도,의령군,고혈압의료이용률,25191,7851,31.17
2016,경상남도,함안군,고혈압의료이용률,58359,13950,23.9
2016,경상남도,창녕군,고혈압의료이용률,55414,16131,29.11
2016,경상남도,고성군,고혈압의료이용률,47694,12624,26.47
2016,경상남도,남해군,고혈압의료이용률,39894,13167,33
2016,경상남도,하동군,고혈압의료이용률,42990,11740,27.31
2016,경상남도,산청군,고혈압의료이용률,31240,8831,28.27
2016,경상남도,함양군,고혈압의료이용률,34106,9899,29.02
2016,경상남도,거창군,고혈압의료이용률,51712,12942,25.03
2016,경상남도,합천군,고혈압의료이용률,42726,13064,30.58
2016,제주특별자치도,제주시,고혈압의료이용률,355139,69213,19.49
2016,제주특별자치도,서귀포시,고혈압의료이용률,132970,31030,23.34
2017,서울특별시,종로구,고혈압의료이용률,129849,25797,19.87
2017,서울특별시,중구,고혈압의료이용률,110062,23096,20.98
2017,서울특별시,용산구,고혈압의료이용률,190768,37440,19.63
2017,서울특별시,성동구,고혈압의료이용률,251892,50060,19.87
2017,서울특별시,광진구,고혈압의료이용률,306190,55249,18.04
2017,서울특별시,동대문구,고혈압의료이용률,300723,64330,21.39
2017,서울특별시,중랑구,고혈압의료이용률,345280,76101,22.04
2017,서울특별시,성북구,고혈압의료이용률,368451,78111,21.2
2017,서울특별시,강북구,고혈압의료이용률,274704,66539,24.22
2017,서울특별시,도봉구,고혈압의료이용률,286707,64815,22.61
2017,서울특별시,노원구,고혈압의료이용률,451722,93397,20.68
2017,서울특별시,은평구,고혈압의료이용률,402506,87688,21.79
2017,서울특별시,서대문구,고혈압의료이용률,262570,54961,20.93
2017,서울특별시,마포구,고혈압의료이용률,315497,57574,18.25
2017,서울특별시,양천구,고혈압의료이용률,379056,71217,18.79
2017,서울특별시,강서구,고혈압의료이용률,489980,94139,19.21
2017,서울특별시,구로구,고혈압의료이용률,370765,74732,20.16
2017,서울특별시,금천구,고혈압의료이용률,214996,45148,21
2017,서울특별시,영등포구,고혈압의료이용률,339158,65892,19.43
2017,서울특별시,동작구,고혈압의료이용률,339268,63076,18.59
2017,서울특별시,관악구,고혈압의료이용률,448389,80016,17.85
2017,서울특별시,서초구,고혈압의료이용률,353635,55798,15.78
2017,서울특별시,강남구,고혈압의료이용률,455466,69741,15.31
2017,서울특별시,송파구,고혈압의료이용률,532182,89999,16.91
2017,서울특별시,강동구,고혈압의료이용률,363963,70780,19.45
2017,부산광역시,중구,고혈압의료이용률,40006,10037,25.09
2017,부산광역시,서구,고혈압의료이용률,96357,24383,25.3
2017,부산광역시,동구,고혈압의료이용률,78128,21604,27.65
2017,부산광역시,영도구,고혈압의료이용률,108100,30101,27.85
2017,부산광역시,부산진구,고혈압의료이용률,314953,66703,21.18
2017,부산광역시,동래구,고혈압의료이용률,221287,44313,20.03
2017,부산광역시,남구,고혈압의료이용률,228193,51139,22.41
2017,부산광역시,북구,고혈압의료이용률,253273,49967,19.73
2017,부산광역시,해운대구,고혈압의료이용률,337262,67062,19.88
2017,부산광역시,사하구,고혈압의료이용률,276704,60287,21.79
2017,부산광역시,금정구,고혈압의료이용률,205375,43085,20.98
2017,부산광역시,강서구,고혈압의료이용률,86951,15386,17.7
2017,부산광역시,연제구,고혈압의료이용률,170043,34948,20.55
2017,부산광역시,수영구,고혈압의료이용률,151210,31761,21
2017,부산광역시,사상구,고혈압의료이용률,196464,40244,20.48
2017,부산광역시,기장군,고혈압의료이용률,122447,24315,19.86
2017,대구광역시,중구,고혈압의료이용률,66909,14764,22.07
2017,대구광역시,동구,고혈압의료이용률,281623,62145,22.07
2017,대구광역시,서구,고혈압의료이용률,171614,39272,22.88
2017,대구광역시,남구,고혈압의료이용률,132897,30225,22.74
2017,대구광역시,북구,고혈압의료이용률,347277,65357,18.82
2017,대구광역시,수성구,고혈압의료이용률,345257,63793,18.48
2017,대구광역시,달서구,고혈압의료이용률,474041,85462,18.03
2017,대구광역시,달성군,고혈압의료이용률,173894,31559,18.15
2017,인천광역시,중구,고혈압의료이용률,93837,21199,22.59
2017,인천광역시,동구,고혈압의료이용률,58371,16092,27.57
2017,인천광역시,남구,고혈압의료이용률,346734,79053,22.8
2017,인천광역시,연수구,고혈압의료이용률,258716,44963,17.38
2017,인천광역시,남동구,고혈압의료이용률,428822,85435,19.92
2017,인천광역시,부평구,고혈압의료이용률,451363,91925,20.37
2017,인천광역시,계양구,고혈압의료이용률,267137,51228,19.18
2017,인천광역시,서구,고혈압의료이용률,403151,74388,18.45
2017,인천광역시,강화군,고혈압의료이용률,58796,19277,32.79
2017,인천광역시,옹진군,고혈압의료이용률,16293,5281,32.41
2017,광주광역시,동구,고혈압의료이용률,79866,18739,23.46
2017,광주광역시,서구,고혈압의료이용률,241927,42061,17.39
2017,광주광역시,남구,고혈압의료이용률,173341,35208,20.31
2017,광주광역시,북구,고혈압의료이용률,349660,63994,18.3
2017,광주광역시,광산구,고혈압의료이용률,299486,44628,14.9
2017,대전광역시,동구,고혈압의료이용률,190236,44902,23.6
2017,대전광역시,중구,고혈압의료이용률,203236,46679,22.97
2017,대전광역시,서구,고혈압의료이용률,384271,68938,17.94
2017,대전광역시,유성구,고혈압의료이용률,256774,38768,15.1
2017,대전광역시,대덕구,고혈압의료이용률,155266,33778,21.75
2017,울산광역시,중구,고혈압의료이용률,196504,37193,18.93
2017,울산광역시,남구,고혈압의료이용률,275407,47181,17.13
2017,울산광역시,동구,고혈압의료이용률,139899,25762,18.41
2017,울산광역시,북구,고혈압의료이용률,149831,22945,15.31
2017,울산광역시,울주군,고혈압의료이용률,179853,35027,19.48
2017,세종특별자치시,세종특별자치시,고혈압의료이용률,179117,32218,17.99
2017,경기도,수원시장안구,고혈압의료이용률,238017,43885,18.44
2017,경기도,수원시권선구,고혈압의료이용률,289970,51358,17.71
2017,경기도,수원시팔달구,고혈압의료이용률,175905,34392,19.55
2017,경기도,수원시영통구,고혈압의료이용률,259327,34212,13.19
2017,경기도,성남시수정구,고혈압의료이용률,200437,40642,20.28
2017,경기도,성남시중원구,고혈압의료이용률,197363,41063,20.81
2017,경기도,성남시분당구,고혈압의료이용률,393358,62592,15.91
2017,경기도,의정부시,고혈압의료이용률,347503,76370,21.98
2017,경기도,안양시만안구,고혈압의료이용률,210616,43772,20.78
2017,경기도,안양시동안구,고혈압의료이용률,271758,47733,17.56
2017,경기도,부천시,고혈압의료이용률,707695,139599,19.73
2017,경기도,광명시,고혈압의료이용률,272264,53140,19.52
2017,경기도,평택시,고혈압의료이용률,372060,76360,20.52
2017,경기도,동두천시,고혈압의료이용률,76022,19932,26.22
2017,경기도,안산시상록구,고혈압의료이용률,306995,55902,18.21
2017,경기도,안산시단원구,고혈압의료이용률,281568,47732,16.95
2017,경기도,고양시덕양구,고혈압의료이용률,354681,75635,21.32
2017,경기도,고양시일산동구,고혈압의료이용률,235255,42154,17.92
2017,경기도,고양시일산서구,고혈압의료이용률,234927,44081,18.76
2017,경기도,과천시,고혈압의료이용률,49928,8458,16.94
2017,경기도,구리시,고혈압의료이용률,154338,30733,19.91
2017,경기도,남양주시,고혈압의료이용률,513618,107096,20.85
2017,경기도,오산시,고혈압의료이용률,164566,27325,16.6
2017,경기도,시흥시,고혈압의료이용률,342197,61309,17.92
2017,경기도,군포시,고혈압의료이용률,230258,42410,18.42
2017,경기도,의왕시,고혈압의료이용률,125811,24316,19.33
2017,경기도,하남시,고혈압의료이용률,167155,33139,19.83
2017,경기도,용인시처인구,고혈압의료이용률,184322,39169,21.25
2017,경기도,용인시기흥구,고혈압의료이용률,314051,54444,17.34
2017,경기도,용인시수지구,고혈압의료이용률,261945,44729,17.08
2017,경기도,파주시,고혈압의료이용률,333029,70051,21.03
2017,경기도,이천시,고혈압의료이용률,164470,36215,22.02
2017,경기도,안성시,고혈압의료이용률,153126,34410,22.47
2017,경기도,김포시,고혈압의료이용률,292100,58272,19.95
2017,경기도,화성시,고혈압의료이용률,501713,81895,16.32
2017,경기도,광주시,고혈압의료이용률,268988,53634,19.94
2017,경기도,양주시,고혈압의료이용률,160338,37101,23.14
2017,경기도,포천시,고혈압의료이용률,130951,33684,25.72
2017,경기도,여주시,고혈압의료이용률,92214,24559,26.63
2017,경기도,연천군,고혈압의료이용률,34139,10980,32.16
2017,경기도,가평군,고혈압의료이용률,51054,15345,30.06
2017,경기도,양평군,고혈압의료이용률,90953,25581,28.13
2017,강원도,춘천시,고혈압의료이용률,219192,52885,24.13
2017,강원도,원주시,고혈압의료이용률,262963,57940,22.03
2017,강원도,강릉시,고혈압의료이용률,172501,48642,28.2
2017,강원도,동해시,고혈압의료이용률,70826,21130,29.83
2017,강원도,태백시,고혈압의료이용률,37798,10339,27.35
2017,강원도,속초시,고혈압의료이용률,63794,18110,28.39
2017,강원도,삼척시,고혈압의료이용률,57542,17673,30.71
2017,강원도,홍천군,고혈압의료이용률,55565,17049,30.68
2017,강원도,횡성군,고혈압의료이용률,38784,11969,30.86
2017,강원도,영월군,고혈압의료이용률,33834,11104,32.82
2017,강원도,평창군,고혈압의료이용률,36839,11521,31.27
2017,강원도,정선군,고혈압의료이용률,32450,9773,30.12
2017,강원도,철원군,고혈압의료이용률,33210,9891,29.78
2017,강원도,화천군,고혈압의료이용률,16303,5397,33.1
2017,강원도,양구군,고혈압의료이용률,15399,4576,29.72
2017,강원도,인제군,고혈압의료이용률,22028,6456,29.31
2017,강원도,고성군,고혈압의료이용률,24185,8559,35.39
2017,강원도,양양군,고혈압의료이용률,22784,7763,34.07
2017,충청북도,청주시상당구,고혈압의료이용률,136850,29303,21.41
2017,충청북도,청주시서원구,고혈압의료이용률,170465,33181,19.46
2017,충청북도,청주시흥덕구,고혈압의료이용률,200608,35044,17.47
2017,충청북도,청주시청원구,고혈압의료이용률,147135,27136,18.44
2017,충청북도,충주시,고혈압의료이용률,169552,44588,26.3
2017,충청북도,제천시,고혈압의료이용률,112438,29770,26.48
2017,충청북도,보은군,고혈압의료이용률,29548,9857,33.36
2017,충청북도,옥천군,고혈압의료이용률,44282,13543,30.58
2017,충청북도,영동군,고혈압의료이용률,42783,13142,30.72
2017,충청북도,증평군,고혈압의료이용률,28639,6785,23.69
2017,충청북도,진천군,고혈압의료이용률,61205,13817,22.57
2017,충청북도,괴산군,고혈압의료이용률,34418,11388,33.09
2017,충청북도,음성군,고혈압의료이용률,87796,20883,23.79
2017,충청북도,단양군,고혈압의료이용률,26129,8447,32.33
2017,충청남도,천안시동남구,고혈압의료이용률,209642,41976,20.02
2017,충청남도,천안시서북구,고혈압의료이용률,282704,44254,15.65
2017,충청남도,공주시,고혈압의료이용률,92721,25633,27.65
2017,충청남도,보령시,고혈압의료이용률,86759,25046,28.87
2017,충청남도,아산시,고혈압의료이용률,241886,47940,19.82
2017,충청남도,서산시,고혈압의료이용률,135024,33312,24.67
2017,충청남도,논산시,고혈압의료이용률,101197,29798,29.45
2017,충청남도,계룡시,고혈압의료이용률,23445,4956,21.14
2017,충청남도,당진시,고혈압의료이용률,136464,32357,23.71
2017,충청남도,금산군,고혈압의료이용률,46696,14263,30.54
2017,충청남도,부여군,고혈압의료이용률,60250,20111,33.38
2017,충청남도,서천군,고혈압의료이용률,48293,16882,34.96
2017,충청남도,청양군,고혈압의료이용률,28635,9659,33.73
2017,충청남도,홍성군,고혈압의료이용률,82005,22922,27.95
2017,충청남도,예산군,고혈압의료이용률,71102,22247,31.29
2017,충청남도,태안군,고혈압의료이용률,54583,17369,31.82
2017,전라북도,전주시완산구,고혈압의료이용률,283775,57100,20.12
2017,전라북도,전주시덕진구,고혈압의료이용률,225587,44457,19.71
2017,전라북도,군산시,고혈압의료이용률,220408,53843,24.43
2017,전라북도,익산시,고혈압의료이용률,241162,61300,25.42
2017,전라북도,정읍시,고혈압의료이용률,95355,27966,29.33
2017,전라북도,남원시,고혈압의료이용률,69291,19113,27.58
2017,전라북도,김제시,고혈압의료이용률,75164,24856,33.07
2017,전라북도,완주군,고혈압의료이용률,77481,20205,26.08
2017,전라북도,진안군,고혈압의료이용률,22310,7303,32.73
2017,전라북도,무주군,고혈압의료이용률,21255,6629,31.19
2017,전라북도,장수군,고혈압의료이용률,20159,6208,30.8
2017,전라북도,임실군,고혈압의료이용률,25752,8206,31.87
2017,전라북도,순창군,고혈압의료이용률,25333,7898,31.18
2017,전라북도,고창군,고혈압의료이용률,51382,15805,30.76
2017,전라북도,부안군,고혈압의료이용률,48523,16851,34.73
2017,전라남도,목포시,고혈압의료이용률,184284,40233,21.83
2017,전라남도,여수시,고혈압의료이용률,233326,52840,22.65
2017,전라남도,순천시,고혈압의료이용률,218108,42572,19.52
2017,전라남도,나주시,고혈압의료이용률,86367,21757,25.19
2017,전라남도,광양시,고혈압의료이용률,121527,22107,18.19
2017,전라남도,담양군,고혈압의료이용률,40282,11794,29.28
2017,전라남도,곡성군,고혈압의료이용률,26319,8009,30.43
2017,전라남도,구례군,고혈압의료이용률,23432,7352,31.38
2017,전라남도,고흥군,고혈압의료이용률,59209,21609,36.5
2017,전라남도,보성군,고혈압의료이용률,38146,11662,30.57
2017,전라남도,화순군,고혈압의료이용률,53896,13908,25.81
2017,전라남도,장흥군,고혈압의료이용률,34614,10781,31.15
2017,전라남도,강진군,고혈압의료이용률,31795,10686,33.61
2017,전라남도,해남군,고혈압의료이용률,62754,19029,30.32
2017,전라남도,영암군,고혈압의료이용률,49973,12682,25.38
2017,전라남도,무안군,고혈압의료이용률,64816,15385,23.74
2017,전라남도,함평군,고혈압의료이용률,29861,9833,32.93
2017,전라남도,영광군,고혈압의료이용률,46184,13454,29.13
2017,전라남도,장성군,고혈압의료이용률,37139,11534,31.06
2017,전라남도,완도군,고혈압의료이용률,44693,14747,33
2017,전라남도,진도군,고혈압의료이용률,27192,9845,36.21
2017,전라남도,신안군,고혈압의료이용률,37697,12612,33.46
2017,경상북도,포항시남구,고혈압의료이용률,194225,42506,21.88
2017,경상북도,포항시북구,고혈압의료이용률,217306,46142,21.23
2017,경상북도,경주시,고혈압의료이용률,219896,53877,24.5
2017,경상북도,김천시,고혈압의료이용률,117381,29273,24.94
2017,경상북도,안동시,고혈압의료이용률,138243,32968,23.85
2017,경상북도,구미시,고혈압의료이용률,324303,48607,14.99
2017,경상북도,영주시,고혈압의료이용률,90270,23264,25.77
2017,경상북도,영천시,고혈압의료이용률,87155,24206,27.77
2017,경상북도,상주시,고혈압의료이용률,86124,25225,29.29
2017,경상북도,문경시,고혈압의료이용률,62157,18356,29.53
2017,경상북도,경산시,고혈압의료이용률,210775,41639,19.76
2017,경상북도,군위군,고혈압의료이용률,22083,7063,31.98
2017,경상북도,의성군,고혈압의료이용률,48380,17001,35.14
2017,경상북도,청송군,고혈압의료이용률,23350,7852,33.63
2017,경상북도,영양군,고혈압의료이용률,15438,4835,31.32
2017,경상북도,영덕군,고혈압의료이용률,34147,11487,33.64
2017,경상북도,청도군,고혈압의료이용률,38993,12779,32.77
2017,경상북도,고령군,고혈압의료이용률,30739,8373,27.24
2017,경상북도,성주군,고혈압의료이용률,40487,10662,26.33
2017,경상북도,칠곡군,고혈압의료이용률,98288,18583,18.91
2017,경상북도,예천군,고혈압의료이용률,38990,11939,30.62
2017,경상북도,봉화군,고혈압의료이용률,29011,8662,29.86
2017,경상북도,울진군,고혈압의료이용률,43335,13419,30.97
2017,경상북도,울릉군,고혈압의료이용률,8576,2420,28.22
2017,경상남도,창원시 의창구,고혈압의료이용률,203508,34936,17.17
2017,경상남도,창원시 성산구,고혈압의료이용률,183029,24757,13.53
2017,경상남도,창원시 마산합포구,고혈압의료이용률,150455,33766,22.44
2017,경상남도,창원시 마산회원구,고혈압의료이용률,170678,33993,19.92
2017,경상남도,창원시 진해구,고혈압의료이용률,129559,24909,19.23
2017,경상남도,진주시,고혈압의료이용률,274622,53090,19.33
2017,경상남도,통영시,고혈압의료이용률,111763,25870,23.15
2017,경상남도,사천시,고혈압의료이용률,92669,21934,23.67
2017,경상남도,김해시,고혈압의료이용률,417644,68296,16.35
2017,경상남도,밀양시,고혈압의료이용률,92261,24619,26.68
2017,경상남도,거제시,고혈압의료이용률,200638,33947,16.92
